order_id,item_id,shelf_location_x,shelf_location_y,zone,item_type,priority,quantity,order_timestamp
ORD_0007,bulk_goods_cleaning_supplies_5_3,5,3,bulk_goods,cleaning_supplies,3,3,2025-07-09 10:34:39.052902
ORD_0007,bulk_goods_beverages_8_4,8,4,bulk_goods,beverages,3,1,2025-07-09 04:01:39.052916
ORD_0007,electronics_appliances_17_3,17,3,electronics,appliances,3,1,2025-07-09 02:50:39.052929
ORD_0007,food_dairy_6_12,6,12,food,dairy,3,2,2025-07-09 06:19:39.052941
ORD_0008,clothing_seasonal_14_9,14,9,clothing,seasonal,2,1,2025-07-09 07:15:39.053037
ORD_0009,clothing_casual_wear_15_9,15,9,clothing,casual_wear,2,2,2025-07-09 09:02:39.053132
ORD_0009,bulk_goods_cleaning_supplies_2_3,2,3,bulk_goods,cleaning_supplies,2,3,2025-07-09 08:46:39.053147
ORD_0009,electronics_appliances_17_4,17,4,electronics,appliances,3,2,2025-07-09 05:14:39.053161
ORD_0009,food_meat_4_10,4,10,food,meat,1,3,2025-07-09 09:03:39.053174
ORD_0009,food_frozen_foods_9_10,9,10,food,frozen_foods,2,1,2025-07-09 08:14:39.053188
ORD_0010,clothing_casual_wear_12_9,12,9,clothing,casual_wear,2,3,2025-07-09 15:31:39.053313
ORD_0011,food_dairy_5_12,5,12,food,dairy,1,1,2025-07-09 09:24:39.053418
ORD_0012,bulk_goods_cleaning_supplies_2_3,2,3,bulk_goods,cleaning_supplies,2,2,2025-07-09 18:47:39.053534
ORD_0012,electronics_appliances_13_5,13,5,electronics,appliances,2,3,2025-07-09 18:46:39.053562
ORD_0012,bulk_goods_beverages_6_2,6,2,bulk_goods,beverages,3,2,2025-07-09 08:26:39.053581
ORD_0012,bulk_goods_cleaning_supplies_4_3,4,3,bulk_goods,cleaning_supplies,1,1,2025-07-09 19:34:39.053600
ORD_0013,bulk_goods_paper_products_6_4,6,4,bulk_goods,paper_products,3,2,2025-07-09 06:57:39.053731
ORD_0013,bulk_goods_paper_products_2_2,2,2,bulk_goods,paper_products,2,2,2025-07-09 23:39:39.053756
ORD_0013,bulk_goods_cleaning_supplies_2_6,2,6,bulk_goods,cleaning_supplies,3,2,2025-07-09 23:34:39.053776
ORD_0014,electronics_appliances_12_5,12,5,electronics,appliances,3,1,2025-07-09 15:55:39.053892
ORD_0015,electronics_appliances_13_5,13,5,electronics,appliances,2,2,2025-07-09 23:22:39.053997
ORD_0015,bulk_goods_beverages_4_3,4,3,bulk_goods,beverages,2,3,2025-07-09 13:47:39.054011
ORD_0015,bulk_goods_paper_products_8_4,8,4,bulk_goods,paper_products,1,3,2025-07-09 21:27:39.054023
ORD_0015,bulk_goods_cleaning_supplies_2_3,2,3,bulk_goods,cleaning_supplies,2,1,2025-07-09 19:05:39.054036
ORD_0016,clothing_seasonal_14_9,14,9,clothing,seasonal,2,3,2025-07-09 15:16:39.054141
ORD_0016,food_meat_3_9,3,9,food,meat,3,3,2025-07-09 12:03:39.054155
ORD_0017,food_produce_8_9,8,9,food,produce,2,3,2025-07-09 16:48:39.054255
ORD_0017,bulk_goods_beverages_9_6,9,6,bulk_goods,beverages,2,2,2025-07-09 07:32:39.054268
ORD_0017,bulk_goods_cleaning_supplies_7_7,7,7,bulk_goods,cleaning_supplies,2,1,2025-07-09 23:21:39.054307
ORD_0018,electronics_computers_15_2,15,2,electronics,computers,3,2,2025-07-09 07:28:39.054420
ORD_0018,electronics_computers_17_5,17,5,electronics,computers,3,1,2025-07-09 20:01:39.054434
ORD_0018,food_dairy_3_12,3,12,food,dairy,3,1,2025-07-09 07:45:39.054447
ORD_0019,food_produce_8_11,8,11,food,produce,2,3,2025-07-09 12:12:39.054552
ORD_0019,bulk_goods_paper_products_2_3,2,3,bulk_goods,paper_products,1,3,2025-07-10 00:57:39.054565
ORD_0019,bulk_goods_beverages_7_4,7,4,bulk_goods,beverages,3,1,2025-07-09 08:12:39.054577
ORD_0020,electronics_computers_15_5,15,5,electronics,computers,2,2,2025-07-10 00:04:39.054679
ORD_0021,bulk_goods_beverages_7_5,7,5,bulk_goods,beverages,3,2,2025-07-09 11:28:39.054778
ORD_0021,food_meat_8_12,8,12,food,meat,3,3,2025-07-09 02:32:39.054792
ORD_0021,clothing_seasonal_16_9,16,9,clothing,seasonal,1,3,2025-07-09 05:00:39.054804
ORD_0021,bulk_goods_beverages_6_3,6,3,bulk_goods,beverages,2,3,2025-07-09 03:11:39.054815
ORD_0021,food_produce_2_9,2,9,food,produce,3,2,2025-07-10 00:16:39.054827
ORD_0022,electronics_appliances_12_2,12,2,electronics,appliances,2,3,2025-07-09 12:54:39.054927
ORD_0023,clothing_work_wear_15_8,15,8,clothing,work_wear,2,2,2025-07-09 04:28:39.055027
ORD_0023,clothing_casual_wear_12_9,12,9,clothing,casual_wear,2,3,2025-07-10 02:26:39.055040
ORD_0023,bulk_goods_paper_products_8_5,8,5,bulk_goods,paper_products,3,3,2025-07-09 20:36:39.055055
ORD_0024,food_meat_3_10,3,10,food,meat,1,2,2025-07-09 21:42:39.055156
ORD_0024,bulk_goods_cleaning_supplies_3_3,3,3,bulk_goods,cleaning_supplies,3,1,2025-07-10 00:24:39.055170
ORD_0025,clothing_seasonal_14_8,14,8,clothing,seasonal,2,2,2025-07-09 07:53:39.055270
ORD_0025,bulk_goods_cleaning_supplies_7_4,7,4,bulk_goods,cleaning_supplies,1,1,2025-07-09 03:47:39.055293
ORD_0025,food_frozen_foods_2_10,2,10,food,frozen_foods,3,3,2025-07-09 18:12:39.055306
ORD_0026,clothing_work_wear_13_9,13,9,clothing,work_wear,2,1,2025-07-09 23:02:39.055413
ORD_0026,clothing_work_wear_14_10,14,10,clothing,work_wear,1,3,2025-07-09 17:03:39.055426
ORD_0027,food_produce_5_12,5,12,food,produce,1,1,2025-07-09 14:00:39.055528
ORD_0027,food_produce_7_12,7,12,food,produce,1,3,2025-07-09 20:43:39.055541
ORD_0027,bulk_goods_cleaning_supplies_4_7,4,7,bulk_goods,cleaning_supplies,2,2,2025-07-09 23:13:39.055553
ORD_0028,bulk_goods_cleaning_supplies_2_5,2,5,bulk_goods,cleaning_supplies,3,3,2025-07-09 04:54:39.055671
ORD_0028,bulk_goods_paper_products_2_6,2,6,bulk_goods,paper_products,3,3,2025-07-09 22:15:39.055692
ORD_0028,bulk_goods_paper_products_8_4,8,4,bulk_goods,paper_products,1,3,2025-07-09 08:48:39.055705
ORD_0028,bulk_goods_cleaning_supplies_5_5,5,5,bulk_goods,cleaning_supplies,3,3,2025-07-09 03:37:39.055717
ORD_0028,bulk_goods_paper_products_7_6,7,6,bulk_goods,paper_products,1,1,2025-07-09 06:19:39.055729
ORD_0029,bulk_goods_cleaning_supplies_5_5,5,5,bulk_goods,cleaning_supplies,3,2,2025-07-10 02:24:39.055836
ORD_0029,clothing_work_wear_13_8,13,8,clothing,work_wear,1,1,2025-07-09 16:56:39.055851
ORD_0029,electronics_tvs_16_4,16,4,electronics,tvs,1,1,2025-07-09 22:11:39.055864
ORD_0029,bulk_goods_paper_products_3_5,3,5,bulk_goods,paper_products,1,2,2025-07-09 15:09:39.055875
ORD_0030,food_dairy_9_9,9,9,food,dairy,1,1,2025-07-09 17:41:39.055994
ORD_0030,electronics_computers_14_2,14,2,electronics,computers,3,2,2025-07-09 08:17:39.056020
ORD_0030,clothing_work_wear_15_8,15,8,clothing,work_wear,2,1,2025-07-09 14:25:39.056035
ORD_0031,clothing_seasonal_16_9,16,9,clothing,seasonal,1,3,2025-07-09 04:09:39.056150
ORD_0031,electronics_computers_14_3,14,3,electronics,computers,2,3,2025-07-09 19:52:39.056165
ORD_0031,food_produce_4_9,4,9,food,produce,1,1,2025-07-09 03:16:39.056177
ORD_0031,bulk_goods_beverages_2_2,2,2,bulk_goods,beverages,2,3,2025-07-09 22:41:39.056188
ORD_0031,bulk_goods_beverages_7_5,7,5,bulk_goods,beverages,3,3,2025-07-09 19:45:39.056206
ORD_0032,food_meat_4_12,4,12,food,meat,1,3,2025-07-10 00:38:39.056347
ORD_0032,electronics_computers_16_3,16,3,electronics,computers,3,1,2025-07-09 18:07:39.056370
ORD_0032,food_meat_4_11,4,11,food,meat,2,3,2025-07-09 02:47:39.056383
ORD_0032,bulk_goods_paper_products_2_6,2,6,bulk_goods,paper_products,3,1,2025-07-09 16:47:39.056394
ORD_0032,electronics_tvs_14_2,14,2,electronics,tvs,3,1,2025-07-09 06:34:39.056406
ORD_0033,electronics_computers_15_4,15,4,electronics,computers,2,3,2025-07-09 03:35:39.056514
ORD_0033,bulk_goods_paper_products_8_2,8,2,bulk_goods,paper_products,3,3,2025-07-10 01:06:39.056528
ORD_0034,bulk_goods_beverages_9_4,9,4,bulk_goods,beverages,3,3,2025-07-09 06:41:39.056663
ORD_0034,clothing_work_wear_14_8,14,8,clothing,work_wear,1,3,2025-07-09 06:07:39.056688
ORD_0035,food_frozen_foods_7_11,7,11,food,frozen_foods,1,2,2025-07-09 20:24:39.056790
ORD_0035,clothing_casual_wear_12_9,12,9,clothing,casual_wear,2,1,2025-07-09 16:16:39.056803
ORD_0035,electronics_tvs_16_3,16,3,electronics,tvs,3,3,2025-07-09 22:33:39.056819
ORD_0036,electronics_appliances_15_3,15,3,electronics,appliances,2,2,2025-07-09 21:03:39.057416
ORD_0037,food_dairy_8_12,8,12,food,dairy,1,2,2025-07-09 10:04:39.057705
ORD_0038,food_produce_6_12,6,12,food,produce,2,1,2025-07-10 01:53:39.058001
ORD_0039,electronics_computers_17_5,17,5,electronics,computers,3,2,2025-07-09 04:51:39.058163
ORD_0039,bulk_goods_paper_products_2_7,2,7,bulk_goods,paper_products,3,1,2025-07-09 09:30:39.058193
ORD_0039,clothing_seasonal_14_9,14,9,clothing,seasonal,2,1,2025-07-09 12:58:39.058208
ORD_0039,electronics_computers_12_4,12,4,electronics,computers,3,1,2025-07-09 12:24:39.058221
ORD_0040,food_frozen_foods_5_9,5,9,food,frozen_foods,1,1,2025-07-09 19:50:39.058332
ORD_0040,food_frozen_foods_9_11,9,11,food,frozen_foods,2,2,2025-07-09 17:04:39.058346
ORD_0040,food_meat_2_12,2,12,food,meat,1,1,2025-07-09 18:08:39.058358
ORD_0040,electronics_tvs_17_4,17,4,electronics,tvs,2,2,2025-07-09 10:39:39.058370
ORD_0040,electronics_appliances_14_2,14,2,electronics,appliances,1,1,2025-07-09 05:19:39.058382
ORD_0041,clothing_work_wear_16_7,16,7,clothing,work_wear,3,1,2025-07-09 16:37:39.058488
ORD_0041,food_meat_8_9,8,9,food,meat,2,2,2025-07-09 16:10:39.058501
ORD_0041,food_dairy_7_9,7,9,food,dairy,3,1,2025-07-09 08:59:39.058514
ORD_0042,bulk_goods_cleaning_supplies_5_4,5,4,bulk_goods,cleaning_supplies,1,2,2025-07-10 02:08:39.058615
ORD_0043,bulk_goods_cleaning_supplies_7_3,7,3,bulk_goods,cleaning_supplies,1,3,2025-07-09 08:58:39.058762
ORD_0043,food_meat_3_12,3,12,food,meat,1,3,2025-07-09 10:17:39.058784
ORD_0043,food_frozen_foods_8_10,8,10,food,frozen_foods,2,2,2025-07-09 22:33:39.058797
ORD_0043,food_meat_9_12,9,12,food,meat,1,2,2025-07-09 07:43:39.058809
ORD_0044,clothing_seasonal_14_8,14,8,clothing,seasonal,2,1,2025-07-09 21:38:39.058914
ORD_0044,bulk_goods_cleaning_supplies_4_2,4,2,bulk_goods,cleaning_supplies,2,3,2025-07-09 04:00:39.058927
ORD_0044,clothing_work_wear_16_10,16,10,clothing,work_wear,2,3,2025-07-09 13:41:39.058939
ORD_0044,food_frozen_foods_4_9,4,9,food,frozen_foods,2,3,2025-07-09 13:51:39.058951
ORD_0045,bulk_goods_cleaning_supplies_4_6,4,6,bulk_goods,cleaning_supplies,1,3,2025-07-09 20:48:39.059052
ORD_0045,bulk_goods_paper_products_3_6,3,6,bulk_goods,paper_products,2,3,2025-07-09 16:55:39.059065
ORD_0046,bulk_goods_paper_products_2_5,2,5,bulk_goods,paper_products,1,2,2025-07-09 19:11:39.059166
ORD_0046,bulk_goods_cleaning_supplies_9_4,9,4,bulk_goods,cleaning_supplies,2,2,2025-07-09 17:01:39.059180
ORD_0046,food_dairy_2_11,2,11,food,dairy,3,2,2025-07-09 22:22:39.059199
ORD_0046,clothing_work_wear_13_9,13,9,clothing,work_wear,2,1,2025-07-09 07:49:39.059218
ORD_0046,electronics_appliances_15_4,15,4,electronics,appliances,1,3,2025-07-09 13:16:39.059315
ORD_0047,food_produce_8_11,8,11,food,produce,2,2,2025-07-09 12:07:39.059493
ORD_0048,bulk_goods_paper_products_4_7,4,7,bulk_goods,paper_products,2,1,2025-07-09 15:33:39.059607
ORD_0048,electronics_tvs_16_3,16,3,electronics,tvs,3,1,2025-07-09 10:55:39.059622
ORD_0048,food_dairy_9_10,9,10,food,dairy,2,2,2025-07-10 01:33:39.059635
ORD_0048,food_frozen_foods_3_9,3,9,food,frozen_foods,3,2,2025-07-09 04:56:39.059647
ORD_0048,bulk_goods_cleaning_supplies_8_6,8,6,bulk_goods,cleaning_supplies,1,3,2025-07-09 05:37:39.059659
ORD_0049,bulk_goods_paper_products_3_2,3,2,bulk_goods,paper_products,1,1,2025-07-09 18:28:39.059760
ORD_0049,bulk_goods_beverages_6_3,6,3,bulk_goods,beverages,2,3,2025-07-09 14:38:39.059774
ORD_0049,food_meat_2_11,2,11,food,meat,3,3,2025-07-10 01:15:39.059786
ORD_0050,bulk_goods_cleaning_supplies_7_6,7,6,bulk_goods,cleaning_supplies,3,2,2025-07-09 17:06:39.059889
ORD_0050,bulk_goods_beverages_9_4,9,4,bulk_goods,beverages,3,3,2025-07-09 21:31:39.059910
ORD_0050,food_dairy_7_9,7,9,food,dairy,3,3,2025-07-10 00:52:39.059931
ORD_0051,food_frozen_foods_6_9,6,9,food,frozen_foods,2,3,2025-07-09 04:56:39.060055
ORD_0051,bulk_goods_paper_products_9_7,9,7,bulk_goods,paper_products,2,2,2025-07-10 02:13:39.060114
ORD_0051,food_produce_2_10,2,10,food,produce,2,1,2025-07-09 22:52:39.060135
ORD_0052,bulk_goods_cleaning_supplies_5_6,5,6,bulk_goods,cleaning_supplies,3,2,2025-07-10 01:08:39.060253
ORD_0052,clothing_seasonal_16_10,16,10,clothing,seasonal,1,1,2025-07-09 03:06:39.060266
ORD_0052,bulk_goods_beverages_7_7,7,7,bulk_goods,beverages,3,1,2025-07-10 01:56:39.060279
ORD_0053,food_produce_5_10,5,10,food,produce,3,2,2025-07-09 21:21:39.060382
ORD_0053,electronics_appliances_17_3,17,3,electronics,appliances,3,1,2025-07-09 13:15:39.060395
ORD_0054,food_produce_7_12,7,12,food,produce,1,1,2025-07-09 08:40:39.060495
ORD_0055,bulk_goods_cleaning_supplies_4_7,4,7,bulk_goods,cleaning_supplies,2,3,2025-07-10 00:34:39.060595
ORD_0055,bulk_goods_cleaning_supplies_9_4,9,4,bulk_goods,cleaning_supplies,2,2,2025-07-09 12:10:39.060609
ORD_0055,bulk_goods_cleaning_supplies_4_3,4,3,bulk_goods,cleaning_supplies,1,3,2025-07-09 19:42:39.060620
ORD_0055,bulk_goods_cleaning_supplies_3_5,3,5,bulk_goods,cleaning_supplies,3,2,2025-07-09 10:40:39.060632
ORD_0056,food_meat_9_9,9,9,food,meat,3,1,2025-07-10 01:43:39.060748
ORD_0056,electronics_tvs_16_2,16,2,electronics,tvs,1,1,2025-07-09 16:39:39.060765
ORD_0056,electronics_appliances_13_4,13,4,electronics,appliances,1,1,2025-07-09 18:17:39.060777
ORD_0056,electronics_appliances_13_3,13,3,electronics,appliances,2,3,2025-07-09 04:13:39.060789
ORD_0057,clothing_casual_wear_13_9,13,9,clothing,casual_wear,1,1,2025-07-09 12:12:39.060891
ORD_0057,food_meat_7_9,7,9,food,meat,2,3,2025-07-10 00:44:39.060904
ORD_0058,clothing_work_wear_16_10,16,10,clothing,work_wear,2,2,2025-07-09 14:53:39.061004
ORD_0058,bulk_goods_beverages_5_7,5,7,bulk_goods,beverages,3,2,2025-07-09 09:06:39.061017
ORD_0058,bulk_goods_cleaning_supplies_6_2,6,2,bulk_goods,cleaning_supplies,3,3,2025-07-09 12:42:39.061029
ORD_0059,food_meat_9_10,9,10,food,meat,1,3,2025-07-09 04:57:39.061129
ORD_0059,clothing_seasonal_13_10,13,10,clothing,seasonal,2,3,2025-07-09 17:52:39.061143
ORD_0060,bulk_goods_paper_products_2_6,2,6,bulk_goods,paper_products,3,3,2025-07-09 22:54:39.061244
ORD_0060,bulk_goods_paper_products_4_3,4,3,bulk_goods,paper_products,2,1,2025-07-09 03:00:39.061259
ORD_0060,clothing_work_wear_17_10,17,10,clothing,work_wear,1,2,2025-07-09 16:42:39.061271
ORD_0061,bulk_goods_beverages_9_4,9,4,bulk_goods,beverages,3,3,2025-07-09 12:56:39.061849
ORD_0061,food_dairy_4_9,4,9,food,dairy,1,2,2025-07-10 00:32:39.061942
ORD_0062,electronics_appliances_16_3,16,3,electronics,appliances,3,3,2025-07-09 10:44:39.062528
ORD_0062,bulk_goods_beverages_5_3,5,3,bulk_goods,beverages,1,3,2025-07-09 06:53:39.062631
ORD_0062,bulk_goods_beverages_3_5,3,5,bulk_goods,beverages,3,1,2025-07-09 20:52:39.062709
ORD_0062,food_meat_5_9,5,9,food,meat,2,3,2025-07-10 01:13:39.062763
ORD_0063,bulk_goods_cleaning_supplies_2_4,2,4,bulk_goods,cleaning_supplies,2,2,2025-07-09 07:30:39.062961
ORD_0063,bulk_goods_cleaning_supplies_7_5,7,5,bulk_goods,cleaning_supplies,3,1,2025-07-09 23:00:39.062993
ORD_0064,clothing_seasonal_15_9,15,9,clothing,seasonal,3,3,2025-07-09 10:20:39.063235
ORD_0064,food_dairy_3_12,3,12,food,dairy,3,2,2025-07-09 07:37:39.063290
ORD_0065,food_meat_9_12,9,12,food,meat,1,3,2025-07-09 04:37:39.063513
ORD_0065,bulk_goods_cleaning_supplies_2_2,2,2,bulk_goods,cleaning_supplies,1,3,2025-07-09 09:20:39.063544
ORD_0065,clothing_seasonal_15_7,15,7,clothing,seasonal,2,3,2025-07-09 16:38:39.063560
ORD_0065,food_meat_7_11,7,11,food,meat,2,1,2025-07-09 18:50:39.063573
ORD_0065,bulk_goods_beverages_8_6,8,6,bulk_goods,beverages,1,1,2025-07-09 22:24:39.063586
ORD_0066,bulk_goods_cleaning_supplies_5_4,5,4,bulk_goods,cleaning_supplies,1,2,2025-07-09 21:42:39.063711
ORD_0067,electronics_appliances_12_3,12,3,electronics,appliances,2,3,2025-07-09 05:29:39.064488
ORD_0067,bulk_goods_beverages_5_3,5,3,bulk_goods,beverages,1,3,2025-07-09 09:41:39.064546
ORD_0067,electronics_tvs_13_3,13,3,electronics,tvs,1,3,2025-07-09 08:29:39.064573
ORD_0068,food_frozen_foods_4_10,4,10,food,frozen_foods,3,3,2025-07-09 13:43:39.064774
ORD_0068,food_produce_6_10,6,10,food,produce,2,1,2025-07-09 12:19:39.064809
ORD_0068,clothing_seasonal_14_8,14,8,clothing,seasonal,2,1,2025-07-09 20:35:39.064831
ORD_0069,electronics_appliances_15_2,15,2,electronics,appliances,2,2,2025-07-09 23:12:39.065076
ORD_0069,food_frozen_foods_7_10,7,10,food,frozen_foods,2,1,2025-07-09 23:39:39.065119
ORD_0069,food_frozen_foods_7_12,7,12,food,frozen_foods,3,3,2025-07-09 20:13:39.065135
ORD_0069,electronics_appliances_12_2,12,2,electronics,appliances,2,1,2025-07-09 08:25:39.065150
ORD_0069,bulk_goods_cleaning_supplies_9_7,9,7,bulk_goods,cleaning_supplies,3,2,2025-07-09 05:16:39.065165
ORD_0070,electronics_tvs_14_2,14,2,electronics,tvs,3,2,2025-07-09 23:05:39.065369
ORD_0070,food_meat_8_11,8,11,food,meat,2,3,2025-07-09 07:40:39.065404
ORD_0070,food_produce_4_10,4,10,food,produce,3,2,2025-07-09 09:03:39.065427
ORD_0071,food_meat_8_12,8,12,food,meat,3,1,2025-07-09 04:40:39.065656
ORD_0071,clothing_work_wear_14_8,14,8,clothing,work_wear,1,2,2025-07-09 12:52:39.065693
ORD_0071,electronics_tvs_15_3,15,3,electronics,tvs,1,1,2025-07-09 07:50:39.065708
ORD_0071,electronics_computers_16_3,16,3,electronics,computers,3,2,2025-07-09 14:33:39.065720
ORD_0072,food_meat_6_9,6,9,food,meat,2,1,2025-07-09 10:54:39.065839
ORD_0072,electronics_tvs_14_4,14,4,electronics,tvs,1,3,2025-07-09 17:03:39.065853
ORD_0072,food_frozen_foods_9_10,9,10,food,frozen_foods,2,1,2025-07-09 22:25:39.065865
ORD_0073,bulk_goods_beverages_5_3,5,3,bulk_goods,beverages,1,3,2025-07-09 07:19:39.065966
ORD_0073,clothing_seasonal_16_10,16,10,clothing,seasonal,1,1,2025-07-09 14:25:39.065979
ORD_0073,clothing_seasonal_13_7,13,7,clothing,seasonal,2,3,2025-07-09 17:13:39.065991
ORD_0073,food_produce_7_10,7,10,food,produce,3,2,2025-07-09 08:51:39.066002
ORD_0073,food_meat_5_12,5,12,food,meat,2,1,2025-07-09 03:37:39.066014
ORD_0074,bulk_goods_cleaning_supplies_2_7,2,7,bulk_goods,cleaning_supplies,2,2,2025-07-09 09:56:39.066194
ORD_0074,clothing_casual_wear_12_9,12,9,clothing,casual_wear,2,1,2025-07-10 00:52:39.066271
ORD_0074,bulk_goods_beverages_7_5,7,5,bulk_goods,beverages,3,3,2025-07-09 20:10:39.066293
ORD_0074,bulk_goods_beverages_6_5,6,5,bulk_goods,beverages,1,2,2025-07-09 18:55:39.066308
ORD_0075,electronics_appliances_17_3,17,3,electronics,appliances,3,3,2025-07-09 03:24:39.066505
ORD_0075,food_dairy_5_11,5,11,food,dairy,1,2,2025-07-09 15:58:39.066545
ORD_0076,food_frozen_foods_5_10,5,10,food,frozen_foods,1,2,2025-07-09 22:28:39.066739
ORD_0077,food_frozen_foods_4_10,4,10,food,frozen_foods,3,2,2025-07-09 11:18:39.066922
ORD_0077,food_frozen_foods_5_11,5,11,food,frozen_foods,3,2,2025-07-09 11:05:39.066949
ORD_0077,bulk_goods_beverages_4_5,4,5,bulk_goods,beverages,2,1,2025-07-09 16:35:39.066971
ORD_0077,clothing_casual_wear_14_9,14,9,clothing,casual_wear,2,1,2025-07-09 12:19:39.066992
ORD_0077,electronics_computers_17_2,17,2,electronics,computers,1,3,2025-07-09 09:55:39.067013
ORD_0078,food_meat_8_12,8,12,food,meat,3,2,2025-07-09 07:05:39.067164
ORD_0079,bulk_goods_paper_products_3_7,3,7,bulk_goods,paper_products,3,1,2025-07-09 23:46:39.067335
ORD_0079,clothing_casual_wear_17_9,17,9,clothing,casual_wear,1,1,2025-07-09 04:17:39.067370
ORD_0080,electronics_computers_14_2,14,2,electronics,computers,3,3,2025-07-10 01:35:39.067518
